,Step,county_splits,pop_deviation,cut_edges,Mean-median,Efficiency_gap,Dem_Victories,COI0_Splits,COI1_Splits,COI2_Splits,COI3_Splits,COI0_UoM,COI1_UoM,COI2_UoM,COI3_UoM,COI0_ESI,COI1_ESI,COI2_ESI,COI3_ESI
91,91.0,42.0,0.016931216717085015,14546.0,-0.02713190741374566,-0.0625391215592518,6.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.6331701379174572,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.34893662261660796,-8.881784197001252e-15
92,92.0,42.0,0.017928420479222374,14578.0,-0.027052237897050357,-0.06253912155925181,6.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.6331701379174572,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.34893662261660796,-8.881784197001252e-15
93,93.0,42.0,0.016711661911500794,14294.0,-0.0274891674749429,-0.06253912155925181,6.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.6331701379174572,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.34893662261660796,-8.881784197001252e-15
94,94.0,42.0,0.016711661911500794,14318.0,-0.02753695476304524,-0.06253912155925177,6.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.6331701379174572,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.34893662261660796,-8.881784197001252e-15
95,95.0,43.0,0.016711661911500794,14430.0,-0.0271032978077958,-0.06235306085109971,6.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.6285260526923796,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.3472779662107579,-8.881784197001252e-15
96,96.0,43.0,0.016711661911500794,14369.0,-0.02141797513266558,0.009068087677216221,7.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.6285260526923796,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.3472779662107579,-8.881784197001252e-15
97,97.0,38.0,0.019305241582627933,14278.0,-0.021456310145409718,0.00906808767721622,7.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.6285260526923796,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.3472779662107579,-8.881784197001252e-15
98,98.0,39.0,0.0175629679641209,13674.0,-0.021329876106874146,0.009068087677216233,7.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.6285260526923796,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.3472779662107579,-8.881784197001252e-15
99,99.0,39.0,0.016279634713415717,13750.0,-0.021438020805768898,0.008261186853696107,7.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.6285260526923796,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.3472779662107579,-8.881784197001252e-15
100,100.0,39.0,0.016279634713415717,14085.0,-0.021299969731380097,0.008261186853696081,7.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.6285260526923796,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.3472779662107579,-8.881784197001252e-15
101,101.0,39.0,0.01722584510135287,13933.0,0.0014287296753239809,0.005616575936395177,7.0,0.0,0.0,1.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.6089935831198847,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.3414292038867903,-8.881784197001252e-15
102,102.0,39.0,0.01843127180814107,14047.0,0.0014266532696959877,0.005616575936395177,7.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.8378460715734397,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.466236671036637,-8.881784197001252e-15
103,103.0,39.0,0.01843127180814107,14122.0,0.0007891786274494272,0.005772078854051067,7.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.8378460715734397,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.466236671036637,-8.881784197001252e-15
104,104.0,39.0,0.019259914138894416,13913.0,0.001549569676185969,0.00577207885405107,7.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.8378460715734397,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.466236671036637,-8.881784197001252e-15
105,105.0,39.0,0.019259914138894416,13963.0,0.0014963357162835478,0.005636949110760981,7.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.8378460715734397,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.466236671036637,-8.881784197001252e-15
106,106.0,38.0,0.019259914138894416,14135.0,0.0014926237946946141,0.005636949110760955,7.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.8378460715734397,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.466236671036637,-8.881784197001252e-15
107,107.0,38.0,0.019259914138894416,14164.0,0.0013540304123804692,0.005636949110760955,7.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.8378460715734397,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.466236671036637,-8.881784197001252e-15
108,108.0,40.0,0.019259914138894416,14281.0,0.0014836911834170685,0.005636949110760978,7.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.8378460715734397,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.466236671036637,-8.881784197001252e-15
109,109.0,39.0,0.019259914138894416,14331.0,0.0014543027921583018,0.005636949110760965,7.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.8378460715734397,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.466236671036637,-8.881784197001252e-15
110,110.0,39.0,0.019259914138894416,14131.0,0.0014683952799228184,0.005636949110760952,7.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.8378460715734397,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.466236671036637,-8.881784197001252e-15
111,111.0,39.0,0.01843127180814107,14679.0,0.001889978645260748,0.005636949110760968,7.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.8378460715734397,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.466236671036637,-8.881784197001252e-15
112,112.0,41.0,0.01843127180814107,15361.0,0.0018621317782834268,0.005636949110760968,7.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.8378460715734397,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.466236671036637,-8.881784197001252e-15
113,113.0,41.0,0.01819188624592344,15331.0,0.002592777538426183,0.005636949110760974,7.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.8378460715734397,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.466236671036637,-8.881784197001252e-15
114,114.0,41.0,0.01819188624592344,15389.0,0.001991256126558427,0.006221645423335479,7.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.8378460715734397,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.466236671036637,-8.881784197001252e-15
115,115.0,41.0,0.01819188624592344,15182.0,0.003111167816275684,0.005506882010073431,7.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.8378460715734397,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.466236671036637,-8.881784197001252e-15
116,116.0,41.0,0.01819188624592344,14831.0,0.002704716419236808,0.005506882010073431,7.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.8378460715734397,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.466236671036637,-8.881784197001252e-15
117,117.0,41.0,0.01819188624592344,15020.0,-0.020643177602123475,0.005206291101281591,7.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.8378460715734397,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.466236671036637,-8.881784197001252e-15
118,118.0,40.0,0.01819188624592344,14752.0,-0.02064068109373368,0.005206291101281591,7.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.8378460715734397,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.466236671036637,-8.881784197001252e-15
119,119.0,38.0,0.01819188624592344,14619.0,-0.018364698615848662,0.005206291101281594,7.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.8378460715734397,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.466236671036637,-8.881784197001252e-15
120,120.0,38.0,0.01819188624592344,14677.0,-0.018289253872784184,0.005206291101281602,7.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.8378460715734397,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.466236671036637,-8.881784197001252e-15
121,121.0,38.0,0.01819188624592344,14940.0,-0.0181809245323587,0.005285055708326014,7.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.8378460715734397,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.466236671036637,-8.881784197001252e-15
122,122.0,39.0,0.01819188624592344,15011.0,-0.018208038199414245,0.0052850557083260075,7.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.8378460715734397,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.466236671036637,-8.881784197001252e-15
123,123.0,39.0,0.01819188624592344,14819.0,-0.02105516037599492,0.004180301319467695,7.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.8378460715734397,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.466236671036637,-8.881784197001252e-15
124,124.0,39.0,0.019242916347494348,14694.0,-0.020676122496333438,0.004180301319467701,7.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.8378460715734397,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.466236671036637,-8.881784197001252e-15
125,125.0,39.0,0.01935765143944481,14674.0,-0.02064599648647497,0.004055138432728266,7.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.8378460715734397,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.466236671036637,-8.881784197001252e-15
126,126.0,39.0,0.01935765143944481,14629.0,-0.020663625769890892,0.004055138432728278,7.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.8378460715734397,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.466236671036637,-8.881784197001252e-15
127,127.0,39.0,0.01935765143944481,14614.0,-0.0208996648818906,0.004055138432728279,7.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.8378460715734397,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.466236671036637,-8.881784197001252e-15
128,128.0,39.0,0.01935765143944481,14504.0,-0.0207263534892152,0.004470110106038948,7.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.8378460715734397,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.466236671036637,-8.881784197001252e-15
129,129.0,37.0,0.01935765143944481,14091.0,-0.02066848549713579,0.004470110106038947,7.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.8378460715734397,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.466236671036637,-8.881784197001252e-15
130,130.0,37.0,0.01935765143944481,14476.0,-0.017662031847401394,0.004470110106038934,7.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.8378460715734397,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.466236671036637,-8.881784197001252e-15
131,131.0,37.0,0.01935765143944481,14580.0,-0.01763684826645412,0.004553053906782391,7.0,1.0,0.0,2.0,0.0,0.21964975245606463,2.5627412030519317e-15,0.8378460715734397,-6.406853007629851e-15,0.07278900819498535,3.552713678800501e-15,0.466236671036637,-8.881784197001252e-15
132,132.0,37.0,0.01935765143944481,14509.0,-0.017726133563008784,0.003857620330532292,7.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.8378460715734397,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.466236671036637,-8.881784197001252e-15
133,133.0,37.0,0.01935765143944481,14693.0,-0.007277501215494975,0.0036472615493761437,7.0,1.0,0.0,2.0,0.0,0.9948093418692515,2.5627412030519317e-15,0.8378460715734397,-6.406853007629851e-15,0.9857282807844103,3.552713678800501e-15,0.466236671036637,-8.881784197001252e-15
134,134.0,37.0,0.01935765143944481,14622.0,-0.007248402493012729,0.0036472615493761437,7.0,1.0,0.0,2.0,0.0,0.9948093418692515,2.5627412030519317e-15,0.8378460715734397,-6.406853007629851e-15,0.9857282807844103,3.552713678800501e-15,0.466236671036637,-8.881784197001252e-15
135,135.0,37.0,0.019402978883178327,14905.0,-0.0054201942017435,0.003647261549376144,7.0,1.0,0.0,2.0,0.0,0.9948093418692515,2.5627412030519317e-15,0.8378460715734397,-6.406853007629851e-15,0.9857282807844103,3.552713678800501e-15,0.466236671036637,-8.881784197001252e-15
136,136.0,37.0,0.019402978883178327,14483.0,-0.007062357576822609,0.004004855874104135,7.0,1.0,0.0,2.0,0.0,0.9948093418692515,2.5627412030519317e-15,0.8378460715734397,-6.406853007629851e-15,0.9857282807844103,3.552713678800501e-15,0.466236671036637,-8.881784197001252e-15
137,137.0,38.0,0.019402978883178327,14978.0,-0.00729539495351561,0.005608670512479511,7.0,1.0,0.0,2.0,0.0,0.9948093418692515,2.5627412030519317e-15,0.8378460715734397,-6.406853007629851e-15,0.9857282807844103,3.552713678800501e-15,0.466236671036637,-8.881784197001252e-15
138,138.0,37.0,0.019402978883178327,14918.0,-0.008855519922389865,0.005671169404864682,7.0,2.0,0.0,2.0,0.0,1.5371977347945796,2.5627412030519317e-15,0.8378460715734397,-6.406853007629851e-15,1.8050414741308547,3.552713678800501e-15,0.466236671036637,-8.881784197001252e-15
139,139.0,35.0,0.019402978883178327,14829.0,-0.00889591236972842,0.005671169404864708,7.0,2.0,0.0,2.0,0.0,1.5371977347945796,2.5627412030519317e-15,0.8378460715734397,-6.406853007629851e-15,1.8050414741308547,3.552713678800501e-15,0.466236671036637,-8.881784197001252e-15
140,140.0,40.0,0.019402978883178327,15161.0,-0.00892297052555402,0.005671169404864708,7.0,2.0,0.0,2.0,0.0,1.5371977347945796,2.5627412030519317e-15,0.8378460715734397,-6.406853007629851e-15,1.8050414741308547,3.552713678800501e-15,0.466236671036637,-8.881784197001252e-15
141,141.0,40.0,0.019402978883178327,15143.0,-0.008637199122517258,0.008116593199441047,7.0,2.0,0.0,2.0,0.0,1.5371977347945796,2.5627412030519317e-15,0.8378460715734397,-6.406853007629851e-15,1.8050414741308547,3.552713678800501e-15,0.466236671036637,-8.881784197001252e-15
142,142.0,40.0,0.019402978883178327,14802.0,-0.008557496213854043,0.008116593199441021,7.0,2.0,0.0,2.0,0.0,1.5371977347945796,2.5627412030519317e-15,0.8378460715734397,-6.406853007629851e-15,1.8050414741308547,3.552713678800501e-15,0.466236671036637,-8.881784197001252e-15
143,143.0,40.0,0.019402978883178327,14745.0,-0.008638552655043596,0.007481543114550977,7.0,2.0,0.0,2.0,0.0,1.5371977347945796,2.5627412030519317e-15,0.8378460715734397,-6.406853007629851e-15,1.8050414741308547,3.552713678800501e-15,0.466236671036637,-8.881784197001252e-15
144,144.0,40.0,0.019402978883178327,15038.0,-0.011900665994203419,-0.07658617889672373,6.0,2.0,0.0,2.0,0.0,1.5371977347945796,2.5627412030519317e-15,0.8657257525026407,-6.406853007629851e-15,1.8050414741308547,3.552713678800501e-15,0.48813182242108866,-8.881784197001252e-15
145,145.0,40.0,0.019402978883178327,14877.0,-0.015947849145064308,-0.07491327800207191,6.0,2.0,0.0,2.0,0.0,1.5371977347945796,2.5627412030519317e-15,0.8657257525026407,-6.406853007629851e-15,1.8050414741308547,3.552713678800501e-15,0.48813182242108866,-8.881784197001252e-15
146,146.0,40.0,0.019402978883178327,15122.0,-0.01588430571054167,-0.07491327800207193,6.0,2.0,0.0,2.0,0.0,1.5371977347945796,2.5627412030519317e-15,0.8657257525026407,-6.406853007629851e-15,1.8050414741308547,3.552713678800501e-15,0.48813182242108866,-8.881784197001252e-15
147,147.0,38.0,0.019402978883178327,14756.0,-0.015806373827869036,-0.07580692918435075,6.0,2.0,0.0,2.0,0.0,1.5371977347945796,2.5627412030519317e-15,0.8657257525026407,-6.406853007629851e-15,1.8050414741308547,3.552713678800501e-15,0.48813182242108866,-8.881784197001252e-15
148,148.0,38.0,0.019402978883178327,15094.0,-0.015425349728405202,-0.07513810793621727,6.0,2.0,0.0,2.0,0.0,1.5371977347945796,2.5627412030519317e-15,0.8657257525026407,-6.406853007629851e-15,1.8050414741308547,3.552713678800501e-15,0.48813182242108866,-8.881784197001252e-15
149,149.0,39.0,0.019402978883178327,15343.0,-0.015357760983641833,-0.07417235067802319,6.0,2.0,0.0,2.0,0.0,1.5371977347945796,2.5627412030519317e-15,0.8657257525026407,-6.406853007629851e-15,1.8050414741308547,3.552713678800501e-15,0.48813182242108866,-8.881784197001252e-15
150,150.0,39.0,0.019402978883178327,15654.0,-0.01491990678322741,-0.07417235067802319,6.0,2.0,0.0,2.0,0.0,1.5371977347945796,2.5627412030519317e-15,0.8657257525026407,-6.406853007629851e-15,1.8050414741308547,3.552713678800501e-15,0.48813182242108866,-8.881784197001252e-15
151,151.0,39.0,0.018725900192408926,15603.0,-0.011033024089990462,-0.0741723506780232,6.0,2.0,0.0,2.0,0.0,1.5371977347945796,2.5627412030519317e-15,0.8657257525026407,-6.406853007629851e-15,1.8050414741308547,3.552713678800501e-15,0.48813182242108866,-8.881784197001252e-15
152,152.0,38.0,0.018725900192408926,15129.0,-0.011016699582921341,-0.0741723506780232,6.0,2.0,0.0,2.0,0.0,1.5371977347945796,2.5627412030519317e-15,0.8657257525026407,-6.406853007629851e-15,1.8050414741308547,3.552713678800501e-15,0.48813182242108866,-8.881784197001252e-15
153,153.0,38.0,0.018725900192408926,15167.0,-0.009234070573925612,-0.07474706002590883,6.0,2.0,0.0,2.0,0.0,1.5371977347945796,2.5627412030519317e-15,0.8657257525026407,-6.406853007629851e-15,1.8050414741308547,3.552713678800501e-15,0.48813182242108866,-8.881784197001252e-15
154,154.0,38.0,0.018725900192408926,15193.0,-0.012777361834071632,-0.07558751433387975,6.0,2.0,0.0,2.0,0.0,1.5371977347945796,2.5627412030519317e-15,0.8657257525026407,-6.406853007629851e-15,1.8050414741308547,3.552713678800501e-15,0.48813182242108866,-8.881784197001252e-15
155,155.0,38.0,0.018725900192408926,15067.0,-0.01485269707264053,-0.07624726031325635,6.0,2.0,0.0,2.0,0.0,1.5371977347945796,2.5627412030519317e-15,0.8657257525026407,-6.406853007629851e-15,1.8050414741308547,3.552713678800501e-15,0.48813182242108866,-8.881784197001252e-15
156,156.0,38.0,0.01761254485570443,14931.0,-0.02358004137996278,-0.07754846405518143,6.0,1.0,0.0,2.0,0.0,0.8429537178238606,2.5627412030519317e-15,0.8657257525026407,-6.406853007629851e-15,0.6533163778683135,3.552713678800501e-15,0.48813182242108866,-8.881784197001252e-15
157,157.0,38.0,0.017374575776103473,14532.0,-0.023998445269804602,-0.07757915738814639,6.0,1.0,0.0,2.0,0.0,0.8429537178238606,2.5627412030519317e-15,0.8657257525026407,-6.406853007629851e-15,0.6533163778683135,3.552713678800501e-15,0.48813182242108866,-8.881784197001252e-15
158,158.0,38.0,0.017374575776103473,14577.0,-0.023970773363130082,-0.07757915738814639,6.0,1.0,0.0,3.0,0.0,0.8429537178238606,2.5627412030519317e-15,0.9402238313861142,-6.406853007629851e-15,0.6533163778683135,3.552713678800501e-15,0.5223777924416408,-8.881784197001252e-15
159,159.0,38.0,0.017374575776103473,14151.0,-0.027520450849005618,-0.07757915738814641,6.0,1.0,0.0,3.0,0.0,0.8429537178238606,2.5627412030519317e-15,0.9402238313861142,-6.406853007629851e-15,0.6533163778683135,3.552713678800501e-15,0.5223777924416408,-8.881784197001252e-15
160,160.0,38.0,0.017431235080770366,14225.0,-0.03205451599674519,-0.07715014737416845,6.0,1.0,0.0,3.0,0.0,0.8429537178238606,2.5627412030519317e-15,0.9402238313861142,-6.406853007629851e-15,0.6533163778683135,3.552713678800501e-15,0.5223777924416408,-8.881784197001252e-15
161,161.0,38.0,0.017374575776103473,14029.0,-0.031244767248308547,-0.07805148406514476,6.0,1.0,0.0,2.0,0.0,0.8429537178238606,2.5627412030519317e-15,0.9036511500968611,-6.406853007629851e-15,0.6533163778683135,3.552713678800501e-15,0.5203685295391167,-8.881784197001252e-15
162,162.0,39.0,0.017696117330088103,14490.0,-0.03144860382399689,-0.07805148406514476,6.0,1.0,0.0,2.0,0.0,0.8429537178238606,2.5627412030519317e-15,0.9036511500968611,-6.406853007629851e-15,0.6533163778683135,3.552713678800501e-15,0.5203685295391167,-8.881784197001252e-15
163,163.0,39.0,0.017374575776103473,14255.0,-0.03190761230001621,-0.07805148406514473,6.0,1.0,0.0,2.0,0.0,0.8429537178238606,2.5627412030519317e-15,0.9036511500968611,-6.406853007629851e-15,0.6533163778683135,3.552713678800501e-15,0.5203685295391167,-8.881784197001252e-15
164,164.0,39.0,0.017374575776103473,14369.0,-0.031906296563743275,-0.07805148406514473,6.0,1.0,0.0,2.0,0.0,0.8429537178238606,2.5627412030519317e-15,0.9036511500968611,-6.406853007629851e-15,0.6533163778683135,3.552713678800501e-15,0.5203685295391167,-8.881784197001252e-15
165,165.0,39.0,0.015319259499311842,14035.0,-0.03210899642516668,-0.07805148406514473,6.0,1.0,0.0,2.0,0.0,0.8429537178238606,2.5627412030519317e-15,0.9036511500968611,-6.406853007629851e-15,0.6533163778683135,3.552713678800501e-15,0.5203685295391167,-8.881784197001252e-15
166,166.0,39.0,0.015319259499311842,14107.0,-0.03222199344556442,-0.07805148406514477,6.0,1.0,0.0,2.0,0.0,0.8429537178238606,2.5627412030519317e-15,0.9036511500968611,-6.406853007629851e-15,0.6533163778683135,3.552713678800501e-15,0.5203685295391167,-8.881784197001252e-15
167,167.0,39.0,0.015319259499311842,14083.0,-0.032034062301759314,-0.07797888047661901,6.0,1.0,0.0,2.0,0.0,0.8429537178238606,2.5627412030519317e-15,0.9036511500968611,-6.406853007629851e-15,0.6533163778683135,3.552713678800501e-15,0.5203685295391167,-8.881784197001252e-15
168,168.0,39.0,0.015319259499311842,13881.0,-0.0320520427434583,-0.07797888047661898,6.0,1.0,0.0,2.0,0.0,0.8429537178238606,2.5627412030519317e-15,0.9036511500968611,-6.406853007629851e-15,0.6533163778683135,3.552713678800501e-15,0.5203685295391167,-8.881784197001252e-15
169,169.0,39.0,0.015565727474612837,14528.0,-0.020998911181352165,-0.07650816771835087,6.0,1.0,0.0,2.0,0.0,0.8429537178238606,2.5627412030519317e-15,0.9036511500968611,-6.406853007629851e-15,0.6533163778683135,3.552713678800501e-15,0.5203685295391167,-8.881784197001252e-15
170,170.0,39.0,0.017878843587638842,14693.0,-0.021182650486233467,-0.07650816771835088,6.0,1.0,0.0,2.0,0.0,0.8429537178238606,2.5627412030519317e-15,0.9036511500968611,-6.406853007629851e-15,0.6533163778683135,3.552713678800501e-15,0.5203685295391167,-8.881784197001252e-15
171,171.0,39.0,0.017878843587638842,14540.0,-0.03148543976007656,-0.07694777323354382,6.0,1.0,0.0,2.0,0.0,0.8429537178238606,2.5627412030519317e-15,0.9036511500968611,-6.406853007629851e-15,0.6533163778683135,3.552713678800501e-15,0.5203685295391167,-8.881784197001252e-15
172,172.0,39.0,0.017878843587638842,14143.0,-0.030092424453461553,-0.0770430637773039,6.0,1.0,0.0,2.0,0.0,0.8429537178238606,2.5627412030519317e-15,0.9036511500968611,-6.406853007629851e-15,0.6533163778683135,3.552713678800501e-15,0.5203685295391167,-8.881784197001252e-15
173,173.0,40.0,0.017878843587638842,14225.0,-0.03005175345176503,-0.07644834981677875,6.0,1.0,0.0,2.0,0.0,0.8429537178238606,2.5627412030519317e-15,0.9036511500968611,-6.406853007629851e-15,0.6533163778683135,3.552713678800501e-15,0.5203685295391167,-8.881784197001252e-15
174,174.0,40.0,0.017878843587638842,14123.0,-0.02984200982112395,-0.07644834981677877,6.0,1.0,0.0,2.0,0.0,0.8429537178238606,2.5627412030519317e-15,0.9036511500968611,-6.406853007629851e-15,0.6533163778683135,3.552713678800501e-15,0.5203685295391167,-8.881784197001252e-15
175,175.0,40.0,0.017878843587638842,14278.0,-0.03346266606902837,-0.07644834981677877,6.0,1.0,0.0,2.0,0.0,0.8429537178238606,2.5627412030519317e-15,0.9036511500968611,-6.406853007629851e-15,0.6533163778683135,3.552713678800501e-15,0.5203685295391167,-8.881784197001252e-15
176,176.0,43.0,0.017878843587638842,15005.0,-0.029144761487248094,-0.07644834981677874,6.0,1.0,0.0,2.0,0.0,0.8429537178238606,2.5627412030519317e-15,0.9036511500968611,-6.406853007629851e-15,0.6533163778683135,3.552713678800501e-15,0.5203685295391167,-8.881784197001252e-15
177,177.0,43.0,0.017878843587638842,15453.0,-0.029163900495983663,-0.07644834981677874,6.0,1.0,0.0,2.0,0.0,0.8429537178238606,2.5627412030519317e-15,0.9036511500968611,-6.406853007629851e-15,0.6533163778683135,3.552713678800501e-15,0.5203685295391167,-8.881784197001252e-15
178,178.0,45.0,0.017878843587638842,15767.0,-0.029273864987899356,-0.07644834981677874,6.0,1.0,0.0,2.0,0.0,0.8429537178238606,2.5627412030519317e-15,0.9036511500968611,-6.406853007629851e-15,0.6533163778683135,3.552713678800501e-15,0.5203685295391167,-8.881784197001252e-15
179,179.0,45.0,0.01895961982415987,15477.0,-0.019720949796207587,-0.07509535201626805,6.0,1.0,0.0,2.0,0.0,0.8429537178238606,2.5627412030519317e-15,0.9036511500968611,-6.406853007629851e-15,0.6533163778683135,3.552713678800501e-15,0.5203685295391167,-8.881784197001252e-15
180,180.0,45.0,0.01895961982415987,15640.0,-0.01972592449208488,-0.07509535201626805,6.0,1.0,0.0,2.0,0.0,0.8429537178238606,2.5627412030519317e-15,0.9036511500968611,-6.406853007629851e-15,0.6533163778683135,3.552713678800501e-15,0.5203685295391167,-8.881784197001252e-15
181,181.0,43.0,0.01895961982415987,15385.0,-0.03139428919889192,-0.07430579292697223,6.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.9036511500968611,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.5203685295391167,-8.881784197001252e-15
182,182.0,44.0,0.01895961982415987,15259.0,-0.025934588084982224,-0.0738190080664134,6.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.9036511500968611,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.5203685295391167,-8.881784197001252e-15
183,183.0,44.0,0.01895961982415987,15024.0,-0.01808917302979851,-0.0738190080664134,6.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.9036511500968611,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.5203685295391167,-8.881784197001252e-15
